style,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Bop,0.37602112,0.008000941,-0.04774331,-0.17218699,0.58539873,0.02318131,-0.21020094,0.012614384,-0.18563697,-0.52123314,-0.10582572,-0.49068516,-0.7857686,-0.25551236,0.38296106,0.97626317,-0.11201455,0.11873721,-0.33378726,0.5035972,0.54691714,-0.049547467,0.43740427,-0.052996345,-0.3042736,0.3608234,0.3846665,-0.34328973,-0.42344934,0.23367432,-0.16130897,-0.48514766
MPB,0.5418383,-0.4903943,0.19677949,-0.008114063,0.15710464,-0.28420797,-0.5607832,0.20249125,-0.6345597,0.027432777,0.43609926,-0.29212463,-0.22965804,-0.557631,0.0011445278,0.30551496,-0.40088874,0.16911122,0.16582377,-0.15798192,0.21038558,0.6115136,0.21562694,-0.07172387,-0.39482448,0.033999927,-0.1236109,0.22948833,-0.67024755,0.17709666,0.42464614,0.4024827
Guaguancó,0.37766874,0.27405992,-0.5859803,0.18316206,0.011673388,-0.124809004,-0.11243616,-0.2795772,-0.5542754,-0.5873994,-0.25200218,-0.22059923,-0.17654037,-0.6237881,0.57922494,1.0301208,-0.20814063,-0.0069633266,0.413838,-0.32119095,0.26096886,0.89711744,0.51117796,-0.6317457,0.35538876,0.2206097,-0.44364846,0.14281015,-0.23204027,0.42783415,0.5300673,0.18524656
Hi_NRG,-0.31113252,-0.08334351,0.26983035,-0.040313523,0.5612421,0.110226616,0.1097545,-0.669792,-0.09339742,0.039022923,0.5458936,-0.81838816,0.17119494,-0.04028273,-0.24706107,0.36950737,0.0694653,-0.20534858,-0.023865191,0.44320264,-0.081566066,0.48148835,0.20054516,-0.14445792,0.18427894,-0.18723276,-0.25883794,0.38382062,-0.020574749,0.011749575,0.25384828,-0.1291314
Guaracha,0.4393243,0.32271272,-0.5322304,0.37030995,-0.064554326,-0.27673173,-0.08839126,-0.2748295,-0.7158043,-0.37714684,-0.23215008,-0.18139717,-0.18998642,-0.5553605,0.51166886,0.73715055,0.040910862,0.22747432,0.3813583,-0.31569433,0.45365003,0.85167545,0.6595212,-0.6262632,0.34208718,0.20246002,-0.39729947,0.22816534,-0.1516823,0.4570969,0.62858975,0.21189234
Hard_House,-0.7137081,-0.12468425,-0.10886564,0.5616905,0.31696892,-0.4085144,0.4454337,-0.044950616,-0.027370164,-0.29155746,0.2247429,-0.90239924,-0.22826491,-0.21025556,-0.27418524,0.21148996,0.15455334,-0.19310775,-0.6737048,-0.007867867,0.032969285,0.39723116,0.22807603,-0.35227394,-0.2983747,-0.10296258,0.09217991,0.3938009,0.16001007,0.37098902,0.33405244,-0.11915835
Hindustani,0.4939069,-0.13538903,-0.19504546,-0.24117742,-0.13876817,0.20769621,0.54906183,0.32916406,-1.1123374,-0.54902524,0.022696387,-0.74590075,0.28543347,-0.81410205,-0.52651,0.33644202,0.14377658,-0.33712932,-0.3102563,0.2482256,0.7506602,-0.18750182,-0.12008583,0.103283666,0.17739718,0.5732769,0.078841954,0.35885864,0.29117134,0.0219036,0.14560834,-0.40893286
Chamber_Music,0.09716521,-0.23005095,-0.059268102,-0.36374357,-0.60170907,-0.35929015,0.118925534,-0.17199294,-0.024040146,0.036669727,0.012701417,-0.81555986,-0.22934666,0.61911297,-0.25451094,0.96920055,-1.2214271,-0.35730177,-0.3420279,-0.12691256,0.695025,0.74844456,-0.277558,0.2897353,0.28470638,0.14598958,0.45870107,-0.03092073,0.10088885,-0.7392921,0.50195986,0.16385256
Dub_Techno,-0.40886033,-0.36891255,0.2055895,0.5798624,0.07266697,-0.23181035,0.81827104,0.1475169,0.13118637,-0.2835343,-0.05115818,-0.65586054,-0.21112232,-0.17497237,-0.20759068,-0.23930104,-0.383078,-0.20862117,0.15178624,0.5139284,0.27472878,0.061874166,0.2611704,-0.081436254,0.107518926,0.09171702,-0.0664278,0.1914167,-0.5081233,0.11524672,0.22733957,0.029288407
Oi,-0.24340688,-0.14899628,0.55624175,0.22888863,-0.39695823,-0.015750168,-0.031045927,0.36910462,0.22827692,0.016937932,-0.2971577,-0.30270198,-0.23750557,-0.17507917,-0.0877923,0.4948725,-0.054648206,-0.33075565,-0.4782962,0.17154813,0.08939437,0.24957038,0.84579253,-0.5626149,0.2486809,0.03888105,-0.2895325,0.49253565,-0.05670835,-0.43532184,-0.23319376,-0.1852496
Jazzy_Hip-Hop,-0.015412049,0.3980268,0.2740344,0.052838385,-0.19149272,-0.57620615,0.21513563,-0.64642906,-0.27008283,-0.766216,0.10258444,-0.504352,-0.35326797,-0.13370647,-0.082819,0.13996813,-0.6514665,-0.1399987,0.2346158,0.18407202,-0.12807512,0.06103767,0.3511745,-0.42046657,-0.7270766,-0.21558958,0.05013998,0.20139463,-0.26671505,-0.3786352,0.30242038,-0.65158826
Tango,0.25723204,-0.30685785,-0.12339201,0.18110909,0.2295382,-0.2606573,-0.17393637,-0.14342806,-0.6532236,-0.09718941,0.079582684,0.06658618,-0.2434898,-0.15461388,0.5789832,0.73655015,-0.24065034,0.29660305,0.022108646,-0.2122684,0.603677,0.2232447,0.30670732,0.00039710727,0.07207304,0.106056504,-0.026685013,0.40179428,-0.08905725,0.058765557,0.6626497,0.2913872
Dancehall,-0.45770314,-0.3158155,0.3634735,0.5243514,-0.695488,-0.23157543,-0.05616862,-0.73965263,0.034891926,-0.7070491,0.130891,-0.45977962,-0.21605562,-0.3376108,-0.21112171,0.40465355,-0.38885063,0.44070134,0.029509732,0.5215269,0.14499003,-0.010277912,-0.05898698,-0.48520494,0.17263104,0.24007677,-0.27253032,0.40118405,-0.36702248,0.46004888,-0.21605437,-0.1590905
Trap,-0.2727486,0.34989965,0.30935407,0.6351667,0.24138208,-0.12991954,0.23697765,-0.27034777,-0.2809689,-0.8711095,0.43662944,-0.22628328,-0.26245588,-0.30594406,-0.005594952,-0.034267657,-0.53627455,-0.019888466,-0.06846307,-0.1176685,-0.08375287,0.28511652,0.005648173,-0.47192952,-0.22381116,0.02699768,-0.010467252,0.13573834,0.137739,-0.6009319,0.3048305,-0.52148074
Progressive_Metal,0.23874488,0.35948953,0.610529,0.645052,-0.2863089,-0.31576502,0.2842937,0.04859373,-0.0032511014,-0.034811813,-0.14766042,-0.05842446,-0.31035557,0.058291256,-0.057126403,0.40946743,0.31983408,-0.3895506,-0.43792418,0.6540521,0.17863013,0.28042,0.57229275,-0.45853177,-0.25008276,0.311251,-0.5020601,-0.057919882,-0.16171744,-0.6182176,0.078535534,0.51927423
Symphony,0.5977832,0.13132572,0.12827474,0.087136805,-0.4451937,-0.21078978,0.3725123,-0.004291245,0.046093885,0.22627202,-0.3657837,-0.7978883,-0.087124996,0.3265208,-0.1437952,0.93623203,-1.0274336,-0.19455007,0.11469027,0.055217262,0.83500063,0.7149335,-0.18860558,0.27463856,0.49257874,0.111180566,0.6867886,-0.12982088,0.29603055,-0.49664176,0.6764019,-0.24038586
Hardcore_Hip-Hop,0.12991843,0.48792154,0.399696,0.3910419,-0.35205108,-0.6321201,0.11085411,-0.558041,-0.32915154,-0.85691553,0.14571586,-0.53133935,-0.14495884,-0.26533902,-0.11321195,-0.10960761,-0.81761134,-0.06178949,-0.008780242,0.020742383,-0.34230998,-0.027500961,0.33518502,-0.7154204,-0.5836292,-0.12925006,0.02951349,0.0023417044,-0.18035722,-0.63310665,0.4092079,-0.61138356
Power_Electronics,-0.048776906,0.070789166,0.09223421,0.5809859,0.20371938,0.24749483,0.5477908,-0.052149482,0.31010586,-0.35388327,0.3609617,-0.31823808,-0.15847123,-0.19110486,-0.026035696,0.107241146,-0.43952236,-0.2832582,-0.5360824,0.02914453,0.48559263,-0.12869602,0.46294773,-0.08042026,-0.027475283,0.10674376,-0.4376686,0.20028225,-0.48897105,-0.48208192,-0.042914856,0.20953454
Roots_Reggae,-0.48581272,-0.67408437,0.18708578,0.5661237,-0.56174463,0.039477896,-0.04015106,-0.78498393,0.107373886,-0.6899092,-0.12155236,-0.19614735,-0.2791128,-0.2934364,-0.24326527,0.25393543,-0.594423,0.34298754,0.054823488,0.82210314,0.32407075,-0.068319306,0.14447157,-0.39129096,0.14604722,0.1617615,-0.43207175,0.46729264,-0.41758886,0.36926052,-0.18945646,0.139509
Cool_Jazz,0.3759884,0.030892937,0.03748337,-0.21798877,0.44305456,-0.07504537,-0.1506852,-0.050351966,-0.18513893,-0.35630715,-0.04861633,-0.5330367,-0.70665896,-0.18997514,0.15697324,0.8198102,-0.1755403,0.1345875,-0.13723978,0.34724623,0.31809765,0.04626955,0.44761816,0.02059979,-0.35154262,0.56771874,0.2912014,-0.14516573,-0.32328448,0.22251114,-0.0104095,-0.32781234
Post-Hardcore,-0.057754587,0.0043376368,0.8555981,0.3214065,0.1430438,-0.13284586,0.24494395,0.2848446,-0.2973342,-0.21448477,-0.26044965,-0.06275559,-0.581,0.282483,-0.15797505,0.05972443,0.04086388,-0.426202,-0.62564665,0.20694384,0.34899142,0.49037528,0.38318148,-0.5439126,0.0819042,-0.015641613,-0.7134177,-0.03483593,0.03607974,-0.30103558,0.08815212,-0.1815955
UK_Garage,-0.32591492,-0.13264285,0.5113069,0.78063846,0.2424168,-0.0158234,0.5674495,0.10453007,-0.07498037,-0.7067929,0.33356443,-0.6297976,-0.3343558,-0.24329954,0.095223635,-0.06817245,-0.18765648,0.1852322,0.09344784,0.3037451,-0.10473515,0.5256897,0.04665697,-0.06879119,0.03654447,-0.114958145,0.32582662,0.2629436,0.2174455,-0.2036865,0.025263958,0.13138808
Sludge_Metal,0.41514614,0.48206064,0.7626805,0.5557034,0.050236367,-0.011377292,0.25509793,0.18431133,0.061905105,0.1638078,0.21582246,-0.34153903,-0.3708082,0.2254271,0.020998836,0.019504147,0.24289484,-0.38398543,-0.49563614,0.59055513,0.6550227,0.49030408,0.26285577,-0.4689771,-0.28226998,-0.044274297,-0.6003408,0.30995512,-0.41324443,-0.33757466,-0.15570465,-0.012569853
Avant-garde_Jazz,0.25229,0.21116628,0.07340579,-0.1661559,0.08981558,-0.19769056,0.12519322,-0.17264448,-0.032829154,-0.38101742,0.20603105,-0.63014275,-0.8278635,-0.100052096,0.06267085,0.027665522,0.2144822,-0.07052143,-0.23080255,0.22898416,0.7376267,0.22403179,0.43666586,-0.0013299995,-0.093179636,0.2666659,0.22131938,-0.5806712,-0.6918036,-0.304334,-0.0067563886,0.0008871405
Ethereal,0.34539372,-0.2435315,0.3412663,0.2035792,0.3236312,-0.2731537,0.50613207,0.19059193,0.02099045,-0.14728652,0.22477949,-0.2269074,-0.17639948,0.04114664,-0.4637082,-0.0013021486,-0.10064451,0.11910484,-0.20775814,0.3634192,0.32364726,0.15060435,0.2339628,-0.4264677,0.23931165,0.051382698,-0.29098627,-0.007928526,-0.118467316,-0.29838735,0.0368678,0.20602721
Arena_Rock,-0.16829674,-0.09030041,0.34971192,0.030148348,0.18406531,-0.3277664,-0.29538622,0.17486282,0.21405575,-0.060195062,-0.087355524,-0.31444085,0.1266588,-0.06884372,-0.032313034,0.7153576,0.10054303,0.017317306,0.23604369,0.576528,-0.034116283,0.31374824,0.49736875,-0.57105637,-0.14249735,0.46376422,-0.26970744,0.14865316,0.12862852,-0.7105986,0.07503261,0.2742169
Grunge,0.14820202,-0.1574047,0.5948117,0.15268166,0.27154967,-0.37257245,0.029868383,0.18666784,0.13178079,-0.17319395,-0.12821606,-0.0680003,0.052011922,0.09857771,-0.0680654,0.07340607,0.027943533,-0.24038117,-0.27008522,0.3688271,0.42364252,0.401944,0.35268372,-0.64054835,0.031055294,0.15715852,-0.52444005,0.21300992,0.12145101,-0.4316858,-0.0019123896,-0.17120138
Son,0.43051624,0.1894726,-0.4530568,0.2669766,-0.10335828,-0.056418005,-0.15820418,-0.16529816,-0.74744844,-0.5004961,-0.23239437,-0.17788135,-0.23187359,-0.3871474,0.6252922,0.8663107,-0.14357308,0.16684502,0.4637776,-0.18761683,0.41531548,0.8679085,0.5732717,-0.75562406,0.22375292,0.13620718,-0.2553243,0.004442822,-0.051571846,0.38994387,0.7774211,0.1973964
Musical,0.23028472,-0.25344726,0.15938278,-0.21915574,0.104019806,-0.23246624,-0.017062621,0.16719016,-0.61337495,-0.28889537,-0.06099244,-0.29416248,0.3041439,-0.13349415,-0.13305004,0.6250228,-0.2650357,-0.062223457,-0.21586618,0.1318674,0.50156605,0.094429314,0.3097771,0.30561253,0.009971193,0.32535413,0.23196328,0.015794912,0.13949127,-0.15305053,0.34286138,-0.24925359
Acid_Jazz,-0.09526234,0.0053143455,0.17984122,-0.049011186,0.022928739,-0.19064808,0.4353985,-0.25115052,-0.3296967,-0.38596955,0.1924886,-0.4898847,-0.40131307,-0.39831063,-0.11804937,0.23690581,-0.25513694,0.04556106,0.17814368,0.32402372,-0.113499224,0.55249023,0.34880105,-0.15308149,-0.13964096,-0.06163648,0.14252865,0.08938569,-0.1750008,0.105884,-0.13162768,0.0012786534
Boom_Bap,0.12393607,0.34476596,0.30015647,0.20554411,-0.30194503,-0.60234714,0.27929887,-0.78889126,-0.32881024,-0.92444587,-0.0020663058,-0.49406773,-0.31969494,-0.29474548,-0.08820573,-0.0313169,-0.75175196,-0.1590382,0.1600476,0.112598956,-0.21179996,0.025790613,0.1886361,-0.4952348,-0.6841572,-0.17063327,-0.059540104,0.08910794,-0.16864486,-0.6216502,0.27474257,-0.7741858
Neofolk,0.17968775,-0.015859718,0.09115604,0.35686222,0.13926849,-0.19923903,0.43920392,0.21157233,-0.03743537,-0.047466777,0.22342041,-0.34328243,-0.22959208,0.13431033,-0.37134638,0.09856497,-0.3580772,0.20423032,-0.16397475,0.1767173,0.24794228,0.015224099,0.42639875,-0.15897614,0.28888178,-0.10133584,-0.31077123,0.016953202,-0.18070579,-0.54980147,0.0052496977,0.30410895
Psy-Trance,-0.4505477,-0.31434348,-0.39673513,0.42005968,0.44270214,-0.7290894,0.6410787,0.007910923,0.23753862,-0.55026853,0.110501684,-0.24898206,0.073169686,-0.49223867,-0.11358322,-0.15720545,-0.56802267,-0.33578292,-0.76870245,0.6226242,0.018538058,0.56092113,0.43677977,-0.26522458,-0.2989486,0.23836812,-0.03129285,0.07435526,0.16386758,0.28231505,-0.2214447,0.358216
Bass_Music,-0.18955182,0.15960008,0.3398446,0.7523447,0.10225238,-0.0520493,0.28572166,-0.3904657,0.0840681,-0.8726709,0.38496062,-0.4555492,-0.2291726,-0.08325875,0.041417282,-0.17869915,-0.36310428,0.2456998,-0.0027293265,0.096703246,0.085797496,0.3226299,0.10252684,-0.30524436,-0.28228232,-0.05437555,0.09680628,0.37425774,0.03895676,-0.12020806,0.3625292,0.032679204
Polka,0.033624057,0.0449177,-0.4797606,0.27378693,0.06495211,-0.5645822,-0.4130126,-0.010340774,-0.90053827,0.017616669,0.13393599,0.05367214,-0.36782217,0.32501075,0.28680268,0.3852325,-0.3666646,0.5726126,-0.20007582,0.37103388,0.39363712,0.09317405,0.29060945,0.33206514,0.4813564,0.08674013,-0.0057383366,0.64400357,-0.24401721,-0.36281472,0.44900098,-0.031790197
Renaissance,0.6978917,-0.17828211,-0.11078783,0.11748171,-0.18438081,-0.636174,0.12538412,-0.30514708,0.31032678,0.18695931,0.020391298,-0.8317869,0.116666414,0.21741202,0.008413883,0.76679105,-0.64524215,-0.12796614,-0.50765824,0.030793251,0.37649122,0.64086485,-0.47331983,0.18556796,0.7188735,0.4710112,0.33287203,-0.3299784,0.021249428,-0.47352836,0.034930144,-0.2197081
Bollywood,0.40608615,-0.08909603,0.1571746,-0.33354622,-0.022252057,0.24557005,0.48254034,0.33271748,-1.0843053,-0.6312527,-0.010289836,-0.7333262,0.3636922,-0.69750684,-0.65045226,0.5103979,0.037052,-0.34558362,-0.23070298,0.18291186,0.5810568,-0.18334843,-0.122728035,0.11607754,0.04029072,0.37226278,0.18010004,0.2023395,0.16408831,-0.11818658,0.41982764,-0.26453522
Afro-Cuban,0.521444,-0.08722826,-0.35955402,0.057420243,-0.0034075715,-0.0053690765,-0.25377795,-0.50888073,-0.6234246,-0.4736084,-0.0409454,-0.361181,-0.2028848,-0.49964243,0.47339386,0.66429865,-0.10225026,0.14664875,0.28560254,-0.2385425,0.24263875,0.5453691,0.5297144,-0.60565406,0.18741907,0.11745178,-0.20952652,0.012330299,0.010859616,0.2231593,0.3337752,0.3891256
Big_Beat,-0.19051181,-0.25874236,0.26340246,0.32951146,0.074124284,-0.23613217,0.62333256,-0.14305024,-0.14163114,-0.51503855,0.18485141,-0.4603345,-0.10942247,-0.059066057,-0.05095852,0.07244534,-0.20691267,-0.11639216,0.07928645,0.27450147,0.091218695,0.35718703,0.3620046,-0.26588276,-0.1072149,-0.16067012,-0.07908818,0.3784117,0.118679084,-0.022600742,-0.26144773,0.1021942
Hip-House,-0.51026034,0.07840243,0.35687745,0.5425405,0.17558642,-0.2861624,0.45792177,-0.5090004,-0.16125503,-0.27307025,0.18042053,-0.6538856,-0.023158142,-0.4264107,-0.18406498,0.14127834,-0.08135024,0.2169577,0.12829071,0.15024315,-0.035881,0.5201617,0.1862682,-0.2669985,0.070765376,-0.107625596,-0.13599569,-0.048685636,0.026640434,0.26172036,0.26890272,-0.15671021
Rhythmic_Noise,-0.07988905,-0.1315717,0.117196865,0.5658268,0.17720279,-0.0022131824,0.45059937,-0.08671742,0.37277064,-0.47066745,0.44885206,-0.43007606,-0.17421533,-0.03823222,0.004065469,-0.17049383,-0.41128838,-0.25941265,-0.2788102,-0.06995382,0.29392684,-0.022515694,0.48677334,-0.13732126,0.0024756608,0.1908955,-0.3606332,0.3589961,-0.29347035,-0.3867424,0.16008736,0.07186788
Chiptune,-0.047297254,0.15092634,0.49968746,0.2983517,0.027161371,-0.025754234,0.5521923,0.23272641,-0.15012491,-0.6195446,0.5016041,-0.34000617,0.10947153,0.043506343,-0.24910304,0.20944941,-0.1453999,-0.2763258,-0.15193409,-0.06703478,0.17477068,0.24253243,0.4073232,0.058385085,0.19783482,0.37783885,-0.17184953,0.4185071,-0.15827073,-0.066221125,0.119393945,0.020426175
Mod,0.047078002,-0.10282278,0.23679228,-0.036197353,0.2018519,0.0025000335,-0.06002566,-0.08189438,0.09217273,-0.15798411,-0.3919576,0.04448964,0.004302092,-0.52814466,-0.29571298,0.35736722,0.112789966,0.01988372,-0.17258191,0.2538745,0.36726868,0.68779594,0.3406719,-0.3717259,0.2949373,0.22292899,0.15689662,0.56146693,-0.14799426,-0.5924647,-0.19555742,-0.15069695
Metalcore,-0.032176036,-0.023918197,0.80777794,0.5912764,-0.27826315,-0.11960198,0.070181556,0.20568924,-0.24359128,-0.18792965,-0.22806509,0.011841553,-0.26886138,0.27431312,0.044760063,0.16677967,-0.014679325,-0.67044085,-0.7945959,0.48448592,0.016057564,0.4061036,0.5315059,-0.5490008,-0.00990654,0.27934247,-0.5505728,-0.062455878,-0.098701105,-0.19742031,0.25646996,-0.062053
Math_Rock,-0.07296875,-0.18896605,0.6899146,0.20171188,0.23176752,-0.19435577,0.35947534,0.22547708,-0.32625905,-0.11740825,-0.051722575,-0.022610053,-0.32409313,0.18461445,-0.14581671,0.11711027,0.059669457,-0.32366264,-0.48043707,0.14723203,0.3991291,0.21122622,0.3921855,-0.48441166,0.041126933,0.08473918,-0.6091138,-0.036438838,-0.44207576,-0.5450108,-0.035046767,-0.044632025
Tribal_House,-0.5511168,-0.122574866,0.3003894,0.49359834,0.505387,-0.047221303,0.41290623,-0.025567826,-0.2412978,-0.039900403,0.26431915,-0.79800844,-0.10793139,-0.46571484,0.0396637,-0.07471798,-0.42668343,-0.116244346,0.055709362,0.41548443,0.1548167,0.42579523,0.22801346,-0.28571707,-0.020992164,0.0828667,0.115617305,0.035355233,0.08585896,0.32595345,0.055566307,0.13451153
Bossanova,0.42835715,-0.4403384,0.10560683,0.05929008,0.3214566,-0.2275903,-0.37199327,0.13004798,-0.66516477,0.03943824,0.30506602,-0.048178326,-0.18221243,-0.7757974,0.3205599,0.4491973,-0.47277203,0.035986602,0.32689402,-0.11885015,0.26881155,0.6100568,0.28765294,-0.12270721,-0.1354843,0.18682513,-0.1466813,0.19590189,-0.5923291,0.14440432,0.4563985,0.33533064
Post_Bop,0.32600462,0.2048134,-0.30598056,-0.3615018,0.36280388,0.09604963,-0.25183126,0.030518116,-0.2694704,-0.48728266,0.21049325,-0.6353998,-1.1437999,-0.2932743,0.24584717,0.52598745,-0.001402093,-0.05261824,-0.2487909,0.468317,0.5828338,0.059482854,0.5846692,-0.07010219,-0.24633105,0.22718091,0.3513532,-0.47308505,-0.48282322,-0.16865274,-0.01577925,-0.30985925
Nu-Disco,-0.17354193,-0.22656988,-0.056739766,0.62901735,0.45610315,0.1537106,0.5419114,-0.0032192145,-0.22193718,-0.15447108,0.16968824,-0.7102256,-0.18475026,-0.04704359,-0.36446333,0.22976378,0.06744781,-0.13578753,0.40249327,0.14715365,-0.23151512,0.55338186,0.39087513,-0.2854465,0.12087308,0.118611455,0.036342416,0.23189837,-0.14512454,0.0033270756,-0.048495814,-0.3964704
Symphonic_Rock,0.025925478,-0.14554103,0.46228385,0.27397615,0.15475245,-0.38503948,0.007411988,-0.11510379,0.02355146,-0.014640135,-0.24249892,-0.49068514,0.0054137153,0.08345086,-0.38478914,0.4869225,0.44446006,0.012578805,0.10299289,0.23731786,0.29997373,-0.00204891,0.34793302,-0.22722928,0.11898013,0.40199885,-0.14707139,-0.08686432,-0.11463772,-0.6777103,0.29220065,0.3923097
Dream_Pop,0.5009684,-0.16242267,0.48433346,0.127124,0.35516062,-0.43092245,0.26990408,0.124999434,0.067439295,-0.3677745,0.12329774,0.017305262,-0.28569615,0.11942081,-0.6236415,-0.033856545,0.00776695,0.15373793,-0.074073695,0.20314668,0.30172396,0.54970425,0.42387864,-0.4629618,0.18959922,-0.18227373,-0.43850857,0.088186994,0.16288702,-0.11139686,0.17024632,-0.24883199
Celtic,0.35378262,-0.27971837,-0.21323939,0.16354722,-0.15670137,-0.32916155,0.092851385,0.16038494,-0.43899676,0.22224928,0.09296474,-0.29782268,-0.25744748,-0.007855429,-0.27850184,0.37587538,-0.31007415,0.59111047,-0.25332707,0.14381479,0.2107079,0.03554385,0.21061432,-0.005917333,0.22398238,0.17355879,-0.40026787,0.20015249,0.23793906,-0.34791374,0.016329043,-0.010800482
Impressionist,0.25386614,-0.16626701,-0.109307885,-0.08410767,-0.36375177,-0.42089522,0.0964439,-0.18159842,0.14747617,0.105776876,-0.0078066476,-0.6438563,-0.13647392,0.49027514,-0.34472835,0.8733858,-0.95207006,-0.23702598,-0.20207869,0.04794181,0.99641216,0.6300013,-0.20719634,-0.056058947,0.3939435,0.36237392,0.527445,-0.42291287,0.14528652,-0.3217873,0.30207336,0.20588198
Ranchera,0.2806466,0.30657515,-0.8023081,0.5754744,0.020518644,-0.3202374,-0.1629902,-0.06928924,-0.80421275,-0.37571472,-0.18116361,0.29876304,-0.2882081,0.31555215,0.4617196,0.7181283,-0.0045546954,0.5772201,0.09224987,0.34608325,0.45221224,0.7037017,0.41861942,-0.4673052,0.34691906,-0.1757379,0.017225621,0.24164087,-0.49682343,0.028764784,1.2424157,0.0714451
Crust,-0.027414039,0.02153444,0.7133031,0.5286535,-0.2813651,0.12339213,0.29584348,0.31338933,0.051692955,0.08895713,0.041563205,-0.17929332,-0.33695403,-0.19705437,0.23059994,0.3062493,0.19807644,-0.38400856,-0.914052,0.22236814,0.1507284,0.35079652,0.7986961,-0.4401569,0.1406425,-0.031004695,-0.33107767,0.40044704,-0.2848473,-0.33197355,-0.20681515,-0.24526295
Freestyle,-0.288487,-0.044427406,0.27031264,0.4722521,0.36387897,-0.033723775,0.33798376,-0.28231698,-0.042439293,-0.3364791,0.38555825,-0.54545045,0.032946333,-0.03735982,-0.0098060835,0.10314925,-0.08925859,0.14721143,0.051948234,0.39297596,0.008189014,0.3690161,0.29879412,-0.2643169,0.04326205,-0.090774745,0.043395188,0.04229229,-0.2733723,-0.09197786,0.15659082,0.050395064
Mandopop,-0.1473352,-0.16225263,0.18294911,0.115318336,0.3293832,-0.057997137,0.2317331,0.06468142,-0.061972972,-0.10863629,0.5040897,0.051687896,0.08498702,-0.03390524,-0.09218325,0.77701706,0.10110681,0.49732757,0.017220384,0.5128212,0.09339384,0.5693058,0.2566949,0.026793187,-0.2000454,0.05883728,-0.06137282,-0.08048969,0.25165117,-0.32401305,0.51835674,-0.41130173
Afrobeat,0.09587773,-0.5385054,-0.21996778,-0.11140098,-0.1947108,0.26140234,0.06106119,-0.6899595,-0.30814517,-0.255464,-0.049979635,-0.73480535,-0.44759023,-0.4019895,0.07812959,-0.04602028,0.11128939,0.082260996,0.33881623,0.2048983,0.04038239,0.36074436,0.5603278,-0.46802756,0.07580526,0.029343626,-0.029439582,-0.07273443,0.039520897,-0.034430653,0.39676598,0.034928933
Lounge,0.2603561,-0.09199578,0.28441766,-0.22508474,0.27525285,-0.24850076,0.20632118,-0.26420555,0.09502777,-0.2655248,-0.025872542,-0.22903363,-0.13887921,-0.3558262,0.00416952,0.20246139,-0.088151,0.084304355,-0.1409325,0.3079424,0.5052306,0.1412772,0.41699266,-0.038283262,-0.17612974,0.3118631,-0.018661803,0.41167796,-0.24215296,-0.00872989,0.10793872,-0.05402865
Bluegrass,0.26373327,-0.017157868,0.08401991,-0.21097854,0.052510846,-0.38458514,-0.1012329,0.2508264,-0.18078032,0.044022325,-0.30976883,-0.8745089,-0.16788056,-0.14305283,0.49403316,0.09547162,-0.32951233,0.8931885,-0.55066097,0.16525424,0.19804113,-0.122774124,0.2449074,-0.08936919,0.23800726,-0.22040233,-0.5542517,0.19419593,0.1802566,-0.28920293,0.4702209,-0.2768156
Neo_Soul,0.17530103,-0.1681483,0.33198452,0.10140588,0.24387601,-0.037468564,0.23355599,-0.4073761,-0.3788931,-0.44668776,0.09214981,-0.3879415,-0.11758506,-0.4293816,-0.19554453,-0.014685177,-0.2839959,0.29178864,-0.05633029,0.07115863,-0.5121848,0.626148,0.39078578,-0.19861363,-0.06280844,0.047597513,0.14570181,-0.13703427,-0.2754821,-0.22035982,0.15112482,-0.20442396
Speed_Metal,0.05233627,0.36761194,0.6951265,0.73137313,-0.6044728,-0.17683141,0.3012769,0.24540281,0.2662545,0.33301964,-0.005097573,-0.37809616,-0.16639711,-0.2122542,0.19218697,0.3726808,0.33546567,-0.3658944,-0.28926104,0.39892605,0.08116262,0.19453515,0.76557094,-0.16735122,-0.11857954,0.3186344,-0.6778361,0.11103528,0.11889331,-0.81390554,0.45049405,0.08068485
Southern_Rock,0.017530672,0.057485726,0.55356556,0.084420435,0.070743375,-0.27708042,-0.22389697,0.37305015,0.1281161,-0.1360759,-0.27958736,-0.6101486,0.19778201,-0.08209348,0.13445127,0.30913827,0.022876643,0.48217836,-0.06250796,0.390175,0.072297186,0.40578377,0.22786677,-0.41073307,-0.045709018,0.24088672,-0.45354372,0.38496467,-0.07838648,-0.61425203,-0.119631164,0.028978998
Chillwave,0.15428717,-0.04149054,0.09909483,0.4303647,0.35176495,0.08278477,0.8552556,-0.31288183,-0.29636276,-0.33502224,0.2462377,-0.32806146,-0.0015649245,0.21555778,-0.5823961,0.4086514,-0.19411321,-0.10704202,0.31948936,-0.27658027,0.034370616,0.127044,0.68128264,-0.35058123,0.08411124,0.25246388,0.10175244,0.4520266,-0.10132304,-0.12117033,-0.18466432,-0.14919896
Video_Game_Music,0.035156697,0.2931889,0.5259332,-0.2759546,-0.12086932,-0.10962737,0.48181775,0.135848,-0.28413504,-0.5933902,0.4041991,-0.5476358,0.354893,-0.069176085,-0.16861619,0.4327416,-0.31302547,-0.325798,-0.0296383,0.25287175,0.46997556,-0.005885025,0.11107765,0.11209796,0.08866814,0.4753231,-0.16255353,0.344545,-0.027456898,0.10221852,0.24501932,0.17756234
