style,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Power_Electronics,-1.3420802,0.84049094,0.920844,-0.71972406,1.8569227,0.18758596,-0.5297774,-1.415336,0.5122797,-1.114138,0.30547872,2.752731,-0.651644,-0.17016298,2.3385522,-0.6589904,0.5529833,-3.4761052,-4.1563053,0.36579436,-2.7544,0.70308393,1.6170158,-0.99183404,-1.8212123,-0.13475466,-0.9756139,-0.20537691,0.16673003,3.1228073,-1.0620054,2.2965431
Post_Bop,1.2229186,0.69168997,-2.8917654,-1.2066956,-0.99921584,-3.2408507,-0.73004556,-0.8773748,-1.8669481,-0.6927732,1.4520322,0.062421616,-1.8989083,-1.3704209,0.014827926,0.6951927,4.6030526,1.2260418,-0.026098073,-1.3439306,0.642479,1.46136,-1.9677588,1.233156,-1.8657602,0.539302,2.1593466,1.2737179,1.3641407,0.097219385,-1.0783473,0.8198626
Cool_Jazz,0.90956825,0.8913992,-3.0674393,-2.1691775,-2.0654562,-2.363607,-0.05632582,0.42108446,-1.2988439,-0.8975991,2.0110245,-0.74364954,-1.630108,-0.24371412,0.0988987,1.3029904,1.549879,1.2014722,0.7012191,-1.3575553,0.34281766,1.0021423,-2.4601588,0.8553754,-0.7171012,0.080946244,1.6237198,1.1072968,2.0763555,0.1797449,-0.10051824,-0.24905354
Musical,2.1486397,-0.087167315,-0.97452545,-1.5049185,0.84328365,-0.7871308,1.6118623,1.236682,-1.3607275,-1.0495261,2.7835863,-0.4163887,-2.721929,-1.074503,-0.92546123,0.48569664,-0.47881413,1.9000525,1.3942052,1.1701477,0.09123759,0.9136018,-0.107133076,1.1649817,0.4083797,-0.027018104,-0.9028423,1.0565047,0.31524646,0.26298192,-0.20029683,-0.51277125
Celtic,0.68132174,-0.8202787,-1.4116744,1.6741246,1.0881134,-1.1016414,-0.008696832,-0.25897524,-1.2512896,0.9840672,1.7694398,0.543439,-0.42778903,-0.13598393,-0.6561594,0.36242872,0.28320393,0.95230794,0.87867874,-0.27293417,-1.2626286,0.19204281,2.6474206,-0.059107047,0.7259608,2.029616,-0.5397016,0.59046406,0.32541797,0.6134682,-0.84990793,0.53110325
Grunge,0.7173329,0.1697276,1.7126812,2.3429756,1.1875166,1.2746344,-0.33144104,-0.11071459,-0.06223912,0.09487875,0.019645302,0.11740948,2.9555788,1.460401,-1.4100698,-2.577134,2.0824745,-0.063238814,-0.9000457,0.8789309,2.1889489,0.014976186,0.58587646,0.11609503,0.18702593,-2.6670892,-0.16906248,0.97092426,-2.4596756,1.0636048,-1.3697797,0.3413163
Concerto,0.3624149,-0.032437515,1.3967617,-2.80678,-0.70081335,0.015325974,2.3500915,-2.676319,1.8386686,-1.0968758,0.0059598265,-4.6535296,-0.67211705,-2.8553262,-0.8638198,-3.3964622,0.5498823,-0.7951519,0.97727484,0.0682362,-2.5151513,-0.4481366,-1.492802,-0.07300132,-0.22995488,0.49459127,-0.31117547,2.0361986,-0.7344285,-4.006046,-6.8206015,-0.3498834
Story,0.358504,-0.3202692,0.031666286,0.5984079,0.4671261,-1.9627476,2.3978474,2.1323388,-1.6797082,-0.76824856,2.7404013,0.7630139,-2.8885021,-2.7883303,-0.43508595,0.23288989,-1.519194,-0.1681955,0.14460734,-0.2164157,0.16144475,0.26224566,0.712565,0.48271742,1.1571172,0.24717161,-2.522915,1.3130641,-0.52025324,0.42827052,-0.13871643,0.9796796
Breakcore,-3.2748835,0.6046948,0.102036744,-1.0024893,-1.011107,2.3590164,-0.94529516,0.5185781,2.7569842,-3.436958,-1.0435323,3.5334835,0.26176685,-0.66724193,2.2993968,-1.8246449,-2.5271316,-3.3173492,-3.1436245,-0.7810742,-1.3794253,0.08982109,-2.646771,0.033537094,-2.028997,0.6476863,1.911639,-0.29023308,-1.527988,3.1945531,-2.9031827,0.7902376
Neo-Classical,-0.54890823,0.23021537,-1.4884112,-1.6260629,0.49035364,-0.040511753,-1.5763445,-0.5844255,-0.8892908,-0.19790237,2.626536,0.666772,-1.9538703,-1.0305631,-1.68166,-0.3312399,1.0605025,0.31645766,0.9224653,0.6264976,-2.842994,-0.7779972,0.39870635,-2.1734848,0.61404383,0.3066862,-2.0487618,0.23044474,0.58865255,1.4746208,-2.9934225,1.2491713
Polka,1.0088123,-0.39123675,-1.5325141,-0.838061,0.22368422,1.4570059,1.5987772,-1.1377398,-0.55617934,-0.6921457,2.7640734,0.16642673,0.56373304,-0.4061848,2.075666,1.4182428,-1.1591707,1.279876,0.1071586,-1.1660383,1.2248482,2.2867908,2.495749,-0.7904509,0.73539597,2.7474017,0.79362047,0.4690811,-0.7281774,-1.3587654,-0.7883593,-0.14488675
Avant-garde_Jazz,0.017139716,2.946809,-2.9228992,-1.2552159,-1.5164204,-1.5857233,-1.7986403,-1.9182675,-2.1758456,-0.29214406,1.1971979,1.0237339,-0.78240293,-1.1286005,-0.5716112,0.20479119,3.0755308,0.929073,-2.530463,-1.4420209,-2.6811666,-0.12274572,-0.36241114,1.0658572,-1.7213019,-1.2351534,0.68628526,1.3585824,-0.13229346,0.64163125,-0.75537086,1.6341596
Piano,0.31008765,-0.9007033,1.0540658,-2.5750527,-2.0871317,2.5297444,1.8176416,-0.7533745,1.4007457,-4.0861716,-0.47406557,-3.766815,-3.2721233,-2.0619164,-0.50795364,-4.056324,4.242409,-1.2322704,-2.244081,0.68694645,-1.2876245,1.8994529,-1.3411322,-0.500052,2.3929036,3.3950408,-1.8481554,0.62901086,1.7609136,-1.024006,-2.1019676,1.7583663
Merengue,1.5736196,-0.16987854,2.3493295,-1.4608963,-1.2578214,2.0697284,3.1665413,-2.714373,2.392424,0.7155719,-0.47263446,0.33225965,-0.6488612,-1.8820868,1.7977972,0.73404515,-0.3784871,-0.23734374,-0.7621626,-1.5238813,3.4895532,0.69126564,-0.14107545,0.8281206,1.173733,1.8872128,1.3702457,-1.6794975,1.2099228,-2.6834934,1.6517935,1.2955817
Jazzy_Hip-Hop,-1.0868127,3.0641937,0.6343145,-0.0955209,-0.31586438,-1.3647726,-2.5681455,-3.1001725,-0.19263244,0.6080999,-0.4680835,0.122440524,0.053749718,0.44889832,2.034752,2.149686,-0.31995922,-0.2040361,1.5693303,-2.7776623,1.6031497,-1.8188299,-3.3852093,2.580452,0.6538615,-0.7893061,1.3296304,0.8907511,0.5317877,2.2247849,-0.79902315,-1.346896
Bossa_Nova,1.7418469,0.15689254,-1.5868504,-3.090641,-3.9201427,-0.7985586,0.3679872,-0.1509594,-1.2905605,0.48994288,0.8170805,0.05649443,-0.40191764,-0.6306578,-0.32143775,1.6722487,0.68160796,2.8140297,1.9539064,-0.84387535,0.3361989,0.7131514,-2.020268,0.88271904,-0.9803009,-1.0557632,2.6783993,1.148542,2.0682273,-0.5083358,0.78752905,-0.33207786
Power_Metal,-0.960441,-1.4330099,1.0043867,-0.1203433,1.2275555,1.426567,1.8576708,-0.19904305,-0.55837536,1.4755642,-0.73365664,-0.7562571,-1.0745894,-0.6087118,-3.8540025,-0.6446252,0.95238286,1.1963427,0.679957,1.2803364,2.05362,1.595715,1.7966464,2.401057,0.45821822,-0.51014477,-1.7337554,-2.2823293,-0.7913729,1.3321309,-3.0170121,1.8547498
Trap,-1.0791793,0.38794482,2.9608207,0.9145843,0.31642878,-1.1782628,-1.2409606,-2.3119602,3.3508136,1.0577904,-0.31087044,-1.0064554,-0.16328165,0.062816165,1.7815634,0.034225546,-3.0247672,-1.8819045,-0.78337985,-1.2855276,1.4843469,-2.2811034,-1.3954977,-0.9466274,-1.5085899,0.53527635,1.0592774,0.053839307,-1.2880901,2.5635586,-1.367417,0.90681726
Tribal_House,-2.2746544,0.02431022,-0.60449576,-0.38457826,-0.81830454,-0.767005,1.4097896,0.57156014,1.9677085,2.4362242,-3.1139598,-1.7446724,-0.6055281,0.1699261,1.3421625,-0.66582066,-1.3553485,-0.45204633,0.6856408,-1.0428579,0.34168696,-1.818046,-0.5290899,-1.481655,0.600205,1.1522765,0.8679098,-0.8141733,-0.74739,-1.8873982,1.4316224,-1.0298226
Bluegrass,-0.06584873,0.13212475,-1.2283617,2.5666802,1.8880813,-1.3935158,0.5821266,-0.30004436,-1.7238096,0.86484826,1.4910495,-0.56442606,1.620364,-0.4711172,0.8180746,-0.89225334,0.07872308,2.3712802,1.040802,-0.26195118,0.5704444,2.2012203,1.6577944,-0.10832776,-1.1091086,1.4631338,-0.052232478,2.3328917,0.030388186,1.099231,-0.30887473,0.8787715
Speed_Metal,-1.8625968,-0.34876516,2.2686422,-0.06918075,0.0049510743,2.1307302,1.3747693,0.15805946,-1.7531691,-1.3282865,-0.77052885,0.21804553,0.9862209,0.76278496,-2.179578,-0.07543003,0.7603099,-0.24991107,-0.95284665,1.6418467,2.4064624,1.6116456,2.0093057,2.1057086,1.2832626,-0.21889402,-1.5336751,-0.89555216,-0.068225116,0.026263768,-3.0741866,1.4608767
Mambo,1.8632104,-0.4218231,-1.2393546,-3.2226138,-2.9389994,1.3308666,3.5150263,-2.183093,2.4291077,-0.12793027,1.1783185,0.08197024,-0.49789172,-2.0466003,0.74614066,1.5812734,-0.23252714,2.2551804,-0.71077394,-1.1832236,3.4891205,2.3975096,0.3756487,1.8152457,-0.5069448,-0.26354575,0.8324927,-0.3659854,2.6704395,-1.4382504,0.6608518,-0.5847854
Mod,2.864976,0.20854071,2.0341752,2.493584,-0.48716563,0.38210243,-0.6423699,1.0503321,-0.7837602,-1.4026324,1.9415514,-0.20196983,0.7209302,1.5525686,0.6666185,0.5568405,2.9775178,1.1814342,1.1056608,1.3355279,2.1117544,-0.105457276,-0.1184555,1.015122,-0.8604568,-2.5607636,0.34790033,0.21887289,0.17643642,-2.0762544,2.370177,-2.2414062
Broken_Beat,-1.8832383,2.4870636,-0.8496673,-1.4419055,-2.204156,-0.22078405,-2.3170698,-0.59857744,0.6620665,0.1401528,-3.053779,0.76915586,0.70044374,-0.77715904,2.8141685,1.2263212,-0.9938621,0.08264914,-0.44183132,-2.4821494,-1.5640463,-1.6163602,-2.2200708,-0.44311106,-0.78310746,-0.3584782,1.3888272,-0.0085650375,1.0933377,1.4120964,0.23259757,0.055503387
Musique_Concrète,-1.1774781,4.168541,-0.93365043,-0.11818898,1.7927772,-0.6526444,-2.2400296,-1.2661763,-0.6722318,-1.2753474,1.0513587,2.1075838,-1.237377,-1.9396714,0.043474536,-1.6166692,-0.39821884,-1.5782651,-3.175464,-1.3760068,-4.3128777,0.04834557,1.49514,-0.8635148,-1.6464088,-1.0068761,-1.7835493,1.084355,-0.5289278,2.6836867,-0.34470534,2.0137615
Volksmusik,2.488553,-0.19207849,-1.0043718,-1.2953632,0.854885,-0.6006082,1.4534969,0.81304765,-1.417055,-0.40676558,1.3340433,1.1241041,-1.2113473,-0.5335658,0.5210317,-0.6740871,-2.1308217,-0.8387161,-0.25726855,-0.7723171,0.3117836,1.830128,2.5525973,-0.98904115,0.578703,3.0854862,-0.8015772,0.30875525,0.9734546,-0.66176206,-1.3994353,0.013837901
Crust,-1.0957543,-0.750796,1.6699425,0.66639197,-0.021210495,0.019926354,0.74011266,-0.8317927,-0.45654094,-0.75510585,0.46575037,1.6381571,2.612334,-0.23185149,-0.58994496,-0.95341444,2.183103,-3.1846416,-2.6785784,0.41462505,2.3993297,2.7884147,1.5473064,1.0175215,-0.31565797,-0.5284754,0.8330505,-0.43760383,0.07262836,-0.19698481,-3.519212,1.6593924
Tango,0.88598526,-0.53999895,-1.691916,-3.99213,-2.013975,1.1637967,2.624769,-1.6796829,-0.61232346,-0.18866555,2.6555219,0.6980517,-0.27361473,-1.0357273,0.6133235,0.39801097,-0.21488072,1.8718406,1.0315545,-0.920853,1.3945831,1.4384545,1.1838824,0.019550564,-0.123945236,1.483376,1.2481523,0.13558957,1.1024996,-0.9117779,0.7394079,-0.3638032
Symphonic_Rock,0.12794891,0.116667315,-0.3444943,1.1577609,-0.9030888,0.60909724,0.76524824,0.8510983,-1.8014417,0.7640481,0.60121566,-0.3813197,-1.3392272,1.5205001,-3.401482,-0.1574786,1.6839709,2.3675692,1.4027398,1.3803807,-0.45450607,-0.5563273,1.4195716,0.14580853,-0.32852018,-1.5407732,-1.5579557,-0.8052922,-1.1070036,0.4581203,0.455736,0.7776574
Math_Rock,0.56175256,1.5579507,-0.4770643,0.80312675,-0.8750057,-0.32983777,0.41423023,-0.74031794,0.028561499,0.512396,0.22671598,2.5409315,1.6096388,1.1653482,-2.577271,-2.814494,1.7487233,0.027847527,-2.5555985,1.0272937,0.015534225,0.4846173,-0.4140433,-0.48987412,-0.53910834,-3.195375,1.4070139,-0.28446838,-2.2055814,1.0348096,-2.4952924,1.7437259
Renaissance,-0.08087382,-0.8220321,-0.36606497,-0.19165552,1.2417135,-2.5466082,1.2883503,-0.9810958,-0.41387662,-0.2810928,0.79744613,-1.731142,-0.96198833,-1.3015763,-1.8733228,-0.77881855,1.5511172,-0.23810668,0.37959334,-0.887426,-0.16404204,-1.1256733,1.7316034,-2.915822,2.261102,1.5248903,-3.0462422,1.7189813,0.97583747,-1.4293686,-4.673049,-0.60975105
Psychedelic,1.287268,2.3462133,0.25816885,0.053670507,-1.746029,-0.6253868,-1.4269854,-0.71283036,-1.0944369,1.0795237,0.50634646,0.7307404,0.7197436,-0.11106993,0.5983628,1.487237,1.1513939,2.1574144,0.17276427,-0.7405926,-1.8780324,-0.7242937,-0.378229,2.0225568,0.17029186,-3.0917897,-0.105390616,0.91424173,1.8907816,0.30857328,2.6324332,0.6261341
Arena_Rock,1.3733506,-0.58632654,1.6705501,2.6835456,0.89148194,1.5882496,1.1732209,2.2690382,-1.4781061,0.83803135,-1.3227139,-2.2003338,-0.36995977,1.6289282,-3.179644,-0.2470874,0.94994146,2.335906,1.9922454,1.4121934,0.74395126,0.50851065,0.3544805,0.6317539,0.7037835,-0.7952235,-0.8423723,-1.1711459,-1.5549511,0.016383147,1.2034512,-0.92342323
City_Pop,2.4623828,-2.724941,2.4010391,0.76601475,-4.558626,-1.887793,-0.38923198,2.1515305,-4.056831,2.3434906,0.2168802,-2.7714047,-1.4437569,-0.14837937,-1.4875995,1.8262914,0.19796273,0.8268788,1.0196617,1.3740537,-0.45937788,-0.2528414,-0.16963774,1.4163685,1.0204297,1.517566,1.1581846,-4.032326,2.2735908,-0.42629373,1.709787,-1.8967229
Reggae-Pop,0.86191356,-0.83891094,1.880219,0.84698856,0.58137774,0.4298229,0.035436746,1.085995,1.6031407,1.9491353,-2.3574553,0.4756084,-0.40007222,1.5626547,0.93313175,1.3271604,-0.8506518,1.3407784,2.9614973,0.95732653,1.8062266,-0.72394025,-1.046469,0.8251249,-0.08132451,1.0985173,1.7317988,-0.46322694,-0.7229525,-1.5715237,1.74741,-2.0646229
Ethereal,-0.7145418,0.61260915,-0.19844496,0.8857709,0.23873201,-0.6462611,-3.3075519,-0.13111842,-0.5489782,1.9376671,1.9653829,0.9531216,0.47522146,0.74080634,-1.0299326,-0.9356317,1.2389097,-0.42049733,-0.17607763,0.8191943,-2.3513246,-2.841351,1.1594188,-1.8515382,0.4179841,-2.43349,-0.6208634,-1.0742458,0.033284273,1.2357603,-0.4872904,1.4320935
Dungeon_Synth,-2.9905024,0.54903084,0.29490116,-1.5609176,0.54431224,0.6248489,-2.0960417,-0.6164805,-0.9299462,-0.3204888,2.8518164,1.3559515,0.4732116,0.1046749,-0.21017425,-0.64354587,-1.2522684,-2.2006733,-1.139617,1.9044683,-2.1270473,-2.1437283,2.9946601,-1.0391579,0.2316033,-0.48131296,-1.7644997,-1.7519197,1.7396526,2.2295034,-2.2728977,1.2663375
Neofolk,-1.4312773,0.54204047,-0.49397188,0.782065,2.0728965,-0.3855736,-2.6388097,-0.17934327,-1.9425976,0.77543014,1.9565713,0.90618294,0.24091329,0.67287654,-0.19696918,-0.48914608,0.35234362,-0.07264258,-0.5015675,0.50548345,-3.0330064,-1.3984128,1.8439707,-1.7967036,-0.4587129,-0.41795534,0.0046653487,-1.1403127,-0.087244466,1.7151653,-0.44431123,1.9008261
Acid_Jazz,-1.0334384,2.395569,-1.1724821,-0.95830834,-2.6309354,-0.78390306,-1.5662602,-0.4354226,-0.14268944,0.57013404,-3.0782182,0.57598335,-0.14983247,0.900069,1.3598783,2.2143416,-0.13314445,0.96821076,2.0856936,-1.9286788,0.44183135,-1.9932365,-2.8221893,0.40900606,0.20746131,-0.9194532,1.9868274,0.21493159,1.0852531,0.5727319,0.69806004,-1.3704631
Flamenco,-0.6999591,-0.4354703,-0.96304554,-1.4921463,-0.4531021,0.56471735,2.5426128,-1.5331054,-0.61660457,0.9053141,1.0605527,0.21549729,-0.96343774,-1.5813775,-0.6188152,0.52309567,0.4736946,2.7969816,0.25704825,-0.7890988,0.5570326,-0.16030799,0.9051463,0.29765594,-0.4198965,2.271334,1.0961726,-0.83203715,-0.40371773,-1.067111,1.9588604,-0.17709455
Nu-Disco,-1.5201254,2.2224116,2.189435,-1.0313295,-2.252729,-1.2179998,-1.3926799,0.5537554,0.90679973,2.1682582,-2.4041789,-1.0741006,-0.55415916,0.2576935,1.5587602,1.5178038,-0.610193,-1.3038514,0.5653575,0.46031144,-1.0187049,-1.3689904,-1.0617968,-2.263613,-0.27143818,-0.4833558,0.38287687,-1.7037553,-0.017916225,-1.2639505,2.293088,-0.95040673
Symphony,-1.5067036,-0.039917212,-0.3102352,-1.648905,-0.35165912,2.3946874,1.4952592,-0.9312488,0.55517095,-1.7224495,0.011621321,-4.3945065,-1.7920319,-2.9752722,0.03364811,-2.9865866,0.113638416,-1.1240572,1.1805825,0.852369,-1.1021495,1.5188534,1.9319433,0.8648587,1.6174768,2.6942906,-2.5336695,2.1182735,0.6495482,-1.4723701,-3.0242004,1.6463602
Bass_Music,-1.6680056,1.1639152,2.1308029,-0.93080914,0.43973812,0.52546877,-2.0313182,0.27854416,2.6526735,0.08661716,-3.192518,-1.0602553,0.47907057,-1.0103337,2.5188117,0.12017319,-3.8710318,-1.3826488,-1.7487259,-2.093302,0.7191551,-2.7462988,-1.9993485,0.4844468,-0.36447945,0.10009494,-0.2329523,1.2599555,-0.056421865,1.4872687,-0.2683804,0.18965787
Ranchera,0.9963256,-2.7197356,0.4263643,-0.83566344,0.48134953,1.4591693,2.8688867,-1.3721424,0.11189921,0.04654734,1.8744383,-2.5601814,1.7740403,-0.32944176,0.9540928,-0.92158705,-1.0260649,2.9112048,-1.2860817,-1.902758,2.3038905,1.2333057,1.5646335,-2.7160833,1.2665368,1.6311126,2.9226792,0.45306504,1.0480198,-2.5524714,0.29794317,1.8051503
Video_Game_Music,-2.1999564,0.19080275,-1.0954591,-2.2373707,-0.5878429,0.6688872,0.09095028,1.7143506,0.3872256,-0.8971102,1.5847645,0.12609708,-1.7021015,-1.2413181,0.6977898,0.5977126,-1.6625857,0.4710138,1.2698762,1.4082787,-1.0641941,-1.6646926,-2.2000406,-0.49102953,-1.0399508,-0.7746889,-1.6726048,-1.535633,-1.6408663,2.5549533,-2.5435236,-0.5155994
Poetry,0.3704252,1.6559763,-0.85069436,-0.23742342,1.5613065,-1.2081649,0.0599614,0.49473685,-2.8256257,-0.4667432,1.4071134,1.6495955,-1.2771461,-1.1499639,-1.1049734,0.7459125,0.07909754,-0.41417837,-2.0166256,-1.1648966,-0.8656782,-0.16428699,0.38353926,0.08524643,0.7722647,0.05426346,-0.6431466,2.0939026,-0.37611365,0.503416,0.53227854,1.2459986
Southern_Rock,-0.29513085,-0.16063632,0.6508378,3.3300009,1.2768061,0.054891624,1.3572471,0.6604111,-1.0522687,-0.14359568,-0.49771413,-1.9675529,1.8505837,1.5154495,-1.1305419,-1.2381598,1.2300389,2.1265895,1.7134501,0.75439924,0.5247055,1.5236919,1.5633789,1.8213363,0.015960298,-1.6542664,0.58473116,0.33830136,-0.478914,0.07759014,0.0429361,0.4378737
Berlin-School,-1.9414686,1.665717,-1.0179797,-0.4918982,-0.5009157,1.3558295,-1.4439424,-0.51700246,1.3838661,0.4096336,0.6951414,1.6059784,-0.9725355,-0.17901123,-1.2021127,-0.31689796,-0.2224372,-0.26071703,-0.004873618,0.9369614,-3.9428425,-2.4509785,1.0930754,-0.79717624,-0.77847385,-2.1225963,-1.5992253,-1.244305,1.6192858,0.84450704,-0.17140998,0.020396672
Guaracha,1.1591083,-0.35621494,1.1411173,-1.7370366,-1.2972604,3.0623274,2.9266932,-2.1892111,1.5752743,-0.8284799,1.8807778,-1.1687571,0.90914124,-3.780307,-0.0012396625,0.7485088,0.2171943,-0.045795746,-2.3030322,-2.4946554,4.338482,0.1677103,1.1302125,1.4684503,-0.25543413,-0.2654854,0.81869066,-1.2863984,1.3819051,-3.9735143,0.9024436,0.020371769
Marches,1.1583778,-0.52588,-0.94249547,-3.3134005,1.584332,1.0730827,1.1780642,-0.6356069,-1.4979373,-1.9811038,3.6436198,0.08234608,-1.0201133,-0.6258543,1.5190413,-0.04173799,-0.80574954,-0.57439387,0.48155463,-1.5705377,-0.39753175,1.2844555,1.2026359,0.4151952,1.0543426,2.8506367,-0.72363436,1.282193,0.22143696,-0.034380347,-2.1943383,0.41276014
Chamber_Music,-2.2411852,0.69129467,2.6867042,-2.9325411,-0.56677806,-0.67788553,1.7825664,-1.3101649,1.1498691,-2.8851194,1.6145753,-3.3051422,-2.3726234,-2.6695144,-1.24179,-2.102911,3.2702346,-0.45814145,-0.33894354,0.21057004,-2.7245371,0.85310066,-1.7963058,-0.9962644,1.9703554,0.6752098,-1.6878884,0.40804535,-0.3968057,-2.9027958,-2.895824,0.0081198
Freestyle,0.037937693,1.4603775,0.87117803,-0.40614986,-0.1155113,-0.06643539,-0.57285166,0.3482485,0.56940037,1.3035712,-3.0733418,0.0852145,-1.6795135,0.2759182,1.5663948,0.025947418,-1.3896248,-1.5366063,0.87630177,-0.8896521,0.0799519,-1.0847245,-0.8812577,-0.6810249,-0.8849298,-0.24055071,0.6403414,-0.9557072,-1.333919,0.72528976,1.7703428,-0.2946986
Mandopop,0.8089597,-1.4286793,1.7052784,0.18288653,-0.05979532,-1.7363398,-0.46511883,0.9147766,0.47986972,2.153303,0.9111851,-2.64343,-0.98886937,-0.68911153,-1.9071801,1.3882282,-1.6969278,0.71672356,0.7097695,0.48577812,0.6610306,-0.082723044,-0.33646703,-1.772891,0.43376312,1.4799669,1.9827576,-1.3119266,0.057859123,2.4769032,2.7599068,-2.4545724
Bossanova,1.5944549,0.38646045,-0.7486512,-2.4800315,-3.0787709,0.6432213,0.74266165,-0.9328213,-0.8407385,0.7838726,0.2703977,-0.017207088,0.03678951,-1.3042549,0.69398326,1.2379103,-0.1476617,2.0850022,1.7266287,-0.85342604,0.7745805,0.45966887,-0.05051379,1.0349077,-0.02937977,-1.2820151,2.209919,0.23473832,1.2432773,-0.77853036,1.5331923,0.26721543
Hard_Bop,0.33664778,0.10528026,-2.2722502,-1.8719922,-2.1055489,-2.9606826,0.9262991,-0.9941616,-1.629103,-1.0671066,1.6911076,-1.2629685,-1.4155402,-0.55995107,0.346616,0.6634483,3.249006,1.2396657,-1.4931484,-1.5537391,0.8204671,1.609724,-2.9782858,1.4768305,-2.0118022,0.37692893,2.039313,2.006504,1.4611957,-1.0937775,-1.3471559,-0.05475934
Tech_Trance,-1.8521507,-1.2201403,-0.8163958,-0.5847324,-0.083682284,1.3703569,1.3538119,0.49696866,2.9176657,0.54435235,0.13432966,-1.2534256,0.26060835,1.1974769,1.8233888,-3.0137439,-0.32918766,-1.3297352,-0.2369926,-0.24543056,-0.32373464,-0.8782788,0.088207945,-2.407502,1.5404289,0.39166713,-1.2364479,-2.4460285,0.29605782,0.2249007,-0.13940462,-1.6691666
String_Instrument,0.05622618,-0.1606636,0.5046861,-1.5006577,-0.45931274,1.4793772,1.5821342,-1.8529181,4.022025,-3.0150795,0.22071429,-2.4206574,-2.1518824,-3.3744946,-1.2629995,-2.746791,2.9409273,0.5848459,-0.7597428,-0.20314294,0.5967074,1.6214976,-0.9893944,-1.4495678,1.2044874,1.9438151,-1.9227816,1.6458207,1.1747352,-0.6653544,-3.1419709,0.9617526
Nu_Metal,-0.9449306,-0.46744886,1.5195608,1.0661986,1.5076913,1.002227,0.2856873,0.2524014,0.21795708,0.43063858,-1.0912193,-0.011281065,1.0660634,1.5511286,-1.690619,-0.9951503,1.0670364,0.16838723,-1.107041,0.73138195,1.988017,-0.6440839,-1.6305043,1.0391835,0.39907628,0.5908871,-0.3053757,-0.57388735,-3.091438,2.2457066,-2.6268373,0.3306722
Minimal_Techno,-1.9718765,1.9290469,-0.5976814,-1.0394435,-0.5003698,0.9286732,-0.8299782,0.8848216,1.8091493,-0.18206896,-1.2941444,0.082553774,0.81041884,-0.8047897,1.1589503,-1.0541127,-1.2585101,-0.9191786,-2.4073834,0.006741516,-2.2656455,-0.9979698,0.6795009,-2.7903597,-0.2835041,0.2540437,-1.3863242,-1.3165948,0.73220015,-0.30072975,-0.34190136,0.76591516
Country_Blues,0.090785444,0.06678743,-1.8004963,2.4882855,2.5801275,-2.2714605,0.3335188,0.82469195,-1.7960172,0.3226464,1.2013092,-1.8172182,2.277742,0.26842746,1.63273,-1.04869,0.6775875,1.6066074,-0.25246748,-0.68963265,0.35684702,2.7419894,1.8928404,0.93741757,-0.70116085,0.19436494,0.6257844,2.6347015,0.9155176,0.31900942,0.534225,0.34042862
Chiptune,-1.4141265,0.50741774,0.7292784,-0.49230832,-1.564439,1.2725563,-1.152179,0.8108034,1.9914294,-0.8827317,0.015085624,2.0475838,-0.44679338,-0.46680766,-0.38239253,-0.23386933,-1.5456839,-1.8506021,-1.1364579,0.34099272,-0.56200933,-0.9233,-1.7899054,-1.6193633,-1.9098787,-0.42110878,-0.5496648,-0.64397097,-0.35905197,3.434004,-1.1239917,0.8468881
Dream_Pop,0.52623844,0.66225576,0.66585624,1.1889244,-0.50451773,-0.82776237,-3.4326026,0.41082895,-0.046835236,1.7674519,2.014796,-0.12608083,1.8112153,0.7507552,-0.21285842,-1.580745,0.7619893,-0.4632159,-0.051246196,1.1539598,-0.79936117,-3.175687,-0.14857595,-3.0824473,-0.38084158,-2.983112,0.8830126,0.26462606,0.1995911,0.32037964,0.610789,0.3487214
Dixieland,0.97155154,0.51980704,-3.12165,-1.2469034,0.1988533,-1.0505967,2.3223388,-0.4167314,-1.3256172,-1.508635,2.0844214,-0.7313007,-0.9760549,0.3669681,0.948615,0.42915642,0.51540774,1.5208347,0.15703894,-0.24625534,1.8721111,2.4953284,0.057905994,1.5072126,-0.8140564,1.3804225,0.7221659,2.2880793,1.9920789,-0.17262702,-0.2641616,-0.057208594
Big_Beat,-1.7467489,0.7061677,-0.5858638,0.09584494,-1.6266402,2.064403,-1.1337322,0.4598207,0.4639646,0.021802284,-2.7598357,0.17376746,0.061181698,1.2484294,1.6362625,0.116848536,-0.6542204,0.32179132,0.7919783,-0.6381195,0.7887466,-1.8456125,-2.7018976,-0.87951064,-0.17926367,-0.03993023,0.3500545,-0.0018836384,-1.0086231,1.4988341,0.36966467,-1.5112919
Hip-House,-0.68931466,0.36972377,1.9302397,-1.0233024,0.5271195,0.43853724,0.8831901,-0.20697871,1.5411595,1.4534748,-4.540416,-1.2351141,-1.7226343,0.8939612,1.7510654,1.2872146,-1.5111948,-1.6582664,1.5521795,-1.6145589,2.9700422,-1.6049654,-1.1061226,-0.84131813,-0.059072033,0.8021868,1.4159312,-0.4717283,-2.7076035,-0.7805272,1.5359,-1.8611007
